club_name,age,player_name,position,club_involved_name,season,Valore Reale,Valore Predetto,Differenza
Sunderland AFC,21.0,Paddy McNair,Centre-Back,Man Utd,4,5.25,6.290670698529111,1.0406706985291114
OGC Nice,24.0,Pierre Lees-Melou,Central Midfield,Dijon,5,4.0,4.766132336596794,0.7661323365967938
SC Freiburg,21.0,Pascal Stenzel,Right-Back,Bor. Dortmund,5,4.0,4.461529353800063,0.46152935380006266
Olympique Marseille,20.0,Giannelli Imbula,Defensive Midfield,Guingamp,1,7.5,4.254336674575528,-3.245663325424472
Real Sociedad,30.0,Héctor Moreno,Centre-Back,AS Roma,5,6.0,6.383530567716036,0.38353056771603633
Chelsea FC,24.0,Ross Barkley,Central Midfield,Everton,5,16.8,31.382957032956245,14.582957032956244
Getafe CF,27.0,Luis Milla,Central Midfield,Granada CF,10,5.0,2.8624584227111294,-2.1375415772888706
Girona FC,27.0,Bernardo Espinosa,Centre-Back,Middlesbrough,5,4.5,3.84192028381414,-0.6580797161858598
FC Groningen,23.0,Florian Krüger,Centre-Forward,Arm. Bielefeld,10,1.3,3.0205378545934463,1.7205378545934462
Olympique Marseille,24.0,Luis Suárez,Centre-Forward,Granada CF,10,10.0,6.665277061087926,-3.3347229389120736
Atlético de Madrid,22.0,Thomas Lemar,Attacking Midfield,Monaco,6,72.0,23.12704742905599,-48.87295257094401
Eintracht Frankfurt,24.0,Bamba Anderson,Centre-Back,Bor. M'gladbach,0,0.8,2.3082294053213093,1.5082294053213092
Girona FC,24.0,Choco Lozano,Centre-Forward,Barcelona B,5,1.75,7.432170101328031,5.682170101328031
Olympique Lyon,30.0,Christophe Jallet,Right-Back,Paris SG,2,1.5,3.873260083918035,2.373260083918035
FK Krasnodar,29.0,Ruslan Kambolov,Defensive Midfield,Rubin Kazan,7,0.4,3.9704445581826815,3.5704445581826816
FK Krasnodar,26.0,Evgeniy Markov,Centre-Forward,Dynamo Moscow,8,0.3,4.069457225095443,3.769457225095443
AS Monaco,25.0,Breel Embolo,Centre-Forward,Bor. M'gladbach,10,12.5,12.852033298918151,0.35203329891815116
Chelsea FC,21.0,Kai Havertz,Attacking Midfield,Bay. Leverkusen,8,80.0,45.2254193238927,-34.7745806761073
Southampton FC,24.0,Maya Yoshida,Centre-Back,VVV-Venlo,0,2.8,6.881238073961547,4.081238073961547
TSG 1899 Hoffenheim,25.0,Eduardo Vargas,Second Striker,SSC Napoli,3,6.0,3.726215298642285,-2.273784701357715
Nottingham Forest,24.0,Orel Mangala,Central Midfield,VfB Stuttgart,10,13.0,12.4173946473338,-0.5826053526661994
Rubin Kazan,25.0,Rubén Rochina,Right Winger,Granada CF,4,10.0,4.721253021456833,-5.278746978543167
Levante UD,30.0,Sergio León,Centre-Forward,Real Betis,7,4.0,3.466470605079908,-0.5335293949200919
Cagliari Calcio,28.0,Mauricio Pinilla,Centre-Forward,US Palermo,0,3.2,1.8969543620851763,-1.3030456379148239
Sevilla FC,29.0,Adil Rami,Centre-Back,AC Milan,3,2.5,6.840387668630658,4.340387668630658
VfB Stuttgart,24.0,Konstantinos Mavropanos,Centre-Back,Arsenal,10,3.2,8.486708552748485,5.286708552748485
Juventus FC,28.0,Gonzalo Higuaín,Centre-Forward,SSC Napoli,4,90.0,21.0342251359014,-68.96577486409859
Chelsea FC,27.0,Cesc Fàbregas,Central Midfield,Barcelona,2,33.0,29.481333810636382,-3.5186661893636177
Getafe CF,23.0,Sergio Escudero,Left-Back,FC Schalke 04,1,1.5,3.6189266560073055,2.1189266560073055
Zenit St. Petersburg,24.0,Denis Terentjev,Right-Back,Rostov,5,2.0,6.150066306763838,4.150066306763838
Burnley FC,28.0,Stephen Ward,Left-Back,Wolves,2,0.63,6.297101882289809,5.667101882289809
FK Krasnodar,24.0,João Batxi,Right Midfield,Chaves,10,1.5,3.548614482872084,2.048614482872084
Sunderland AFC,27.0,Danny Graham,Centre-Forward,Swansea,0,5.8,7.709916092774506,1.9099160927745062
Everton FC,24.0,Ramiro Funes Mori,Centre-Back,River Plate,3,12.9,7.231823755414734,-5.668176244585267
Eintracht Frankfurt,24.0,Taleb Tawatha,Left-Back,Maccabi Haifa,4,1.2,5.150983748090169,3.9509837480901684
Parma FC,23.0,Alessandro Ligi,Centre-Back,Crotone,1,0.15,1.989559011662723,1.8395590116627232
Torino FC,24.0,Joel Obi,Central Midfield,Inter,3,2.2,4.83568560327858,2.6356856032785796
CSKA Moscow,21.0,Emil Bohinen,Central Midfield,Stabæk Fotball,8,1.5,3.098993360948799,1.598993360948799
TSG 1899 Hoffenheim,24.0,Eren Derdiyok,Centre-Forward,Bay. Leverkusen,0,5.5,4.106572943885183,-1.3934270561148168
FC Groningen,25.0,Martijn van der Laan,Centre-Back,SC Cambuur,2,0.46,1.05751560076225,0.59751560076225
Brighton & Hove Albion,20.0,Billy Arce,Left Winger,Independiente,6,0.86,6.60400111653703,5.74400111653703
FC Metz,24.0,Kévin N'Doram,Defensive Midfield,Monaco,8,4.5,6.17486810432168,1.6748681043216802
Udinese Calcio,19.0,Wojciech Pawlowski,Goalkeeper,Lechia Gdansk,0,0.5,0.2041568820172144,-0.2958431179827856
EA Guingamp,24.0,Nicolas Benezet,Left Winger,Évian,3,1.2,1.9694917571485413,0.7694917571485413
Stade Reims,24.0,Björn Engels,Centre-Back,Olympiacos,7,4.0,4.384788054777562,0.3847880547775624
Hellas Verona,30.0,Samuel Di Carmine,Centre-Forward,Perugia,7,2.5,1.948386632157066,-0.551613367842934
Arsenal FC,25.0,Alexis Sánchez,Centre-Forward,Barcelona,2,42.5,30.50403840940378,-11.99596159059622
SC Heerenveen,20.0,Milan van Ewijk,Right-Back,ADO Den Haag,9,0.6,1.4245153826074706,0.8245153826074706
SD Huesca,32.0,Dimitrios Siovas,Centre-Back,CD Leganés,8,1.0,0.5447261945948986,-0.45527380540510143
Krylya Sovetov Samara,21.0,Danil Lipovoy,Left Midfield,Dynamo Moscow,9,0.23,3.594456187251972,3.364456187251972
Hannover 96,20.0,Florent Muslija,Attacking Midfield,Karlsruher SC,6,1.4,2.92603015498892,1.52603015498892
AFC Bournemouth,20.0,Lloyd Kelly,Centre-Back,Bristol City,7,14.8,8.291050713849621,-6.508949286150379
ACF Fiorentina,19.0,Alban Lafont,Goalkeeper,Toulouse,6,8.0,5.557143637552083,-2.442856362447917
Arsenal FC,23.0,Danny Welbeck,Centre-Forward,Man Utd,2,20.0,13.386720280504196,-6.613279719495804
Real Valladolid CF,22.0,Joaquín Fernández,Centre-Back,UD Almería,6,1.1,5.416910686940662,4.316910686940663
US Cremonese,22.0,Frank Tsadjout,Centre-Forward,AC Milan,10,0.85,7.448364081748716,6.598364081748716
Real Madrid,21.0,Éder Militão,Centre-Back,FC Porto,7,50.0,26.28688670559382,-23.71311329440618
Sunderland AFC,25.0,Jan Kirchhoff,Centre-Back,Bayern Munich,3,1.0,7.965376493310764,6.965376493310764
Newcastle United,26.0,Yoshinori Muto,Centre-Forward,1.FSV Mainz 05,6,10.7,9.311523373415191,-1.3884766265848079
Granada CF,21.0,Yan Eteki,Central Midfield,Sevilla FC,7,1.0,5.068907972163911,4.068907972163911
Parma Calcio 1913,30.0,Vincent Laurini,Right-Back,Fiorentina,7,0.44,2.3029170114945834,1.8629170114945834
Real Betis Balompié,30.0,Germán Pezzella,Centre-Back,Fiorentina,9,3.5,6.333853401299746,2.833853401299746
Borussia Dortmund,30.0,Mats Hummels,Centre-Back,Bayern Munich,7,30.5,19.02987059938309,-11.470129400616909
PSV Eindhoven,21.0,Olivier Boscagli,Centre-Back,OGC Nice,7,2.0,6.889819344469224,4.889819344469224
Málaga CF,28.0,Bakary Koné,Centre-Back,Olympique Lyon,4,0.8,5.338469142476017,4.538469142476017
AZ Alkmaar,20.0,Henri Weigelt,Centre-Back,Arm. Bielefeld,6,1.2,2.967758609088179,1.767758609088179
Sevilla FC,21.0,Giorgi Aburjania,Defensive Midfield,Gimnàstic,4,1.8,8.272779392545926,6.4727793925459265
Torino FC,31.0,Fabio Quagliarella,Centre-Forward,Juventus,2,3.5,4.651299163910583,1.1512991639105827
Crystal Palace,23.0,Odsonne Edouard,Centre-Forward,Celtic,9,16.3,11.576070415158991,-4.723929584841009
Hannover 96,24.0,Joselu,Centre-Forward,TSG Hoffenheim,2,5.0,1.9854696668062275,-3.0145303331937727
FC Groningen,20.0,Simon Tibbling,Central Midfield,Djurgården,2,1.3,0.6141445131980906,-0.6858554868019094
Borussia Dortmund,25.0,Shinji Kagawa,Attacking Midfield,Man Utd,2,8.0,9.32422887178798,1.3242288717879802
EA Guingamp,23.0,Younousse Sankharé,Central Midfield,Dijon,1,0.7,2.1597199464237247,1.4597199464237247
Stade Rennais FC,22.0,Arthur Theate,Centre-Back,Bologna,10,19.0,4.83143526754799,-14.16856473245201
Sunderland AFC,28.0,Emanuele Giaccherini,Left Midfield,Juventus,1,7.5,8.558990879472875,1.0589908794728746
FK Krasnodar,25.0,Vladislav Ignatjev,Right-Back,Loko Moscow,0,4.0,1.8766465750299643,-2.123353424970036
Sporting CP,30.0,Seydou Doumbia,Centre-Forward,AS Roma,5,3.0,6.078287588061962,3.0782875880619622
Cagliari Calcio,25.0,Artur Ionita,Central Midfield,Hellas Verona,4,4.5,2.400741973113226,-2.099258026886774
Ajax Amsterdam,22.0,Owen Wijndal,Left-Back,AZ Alkmaar,10,10.0,6.978474013957551,-3.021525986042449
1.FC Nuremberg,20.0,Josip Drmic,Centre-Forward,FC Zürich,1,2.2,2.151261444349833,-0.04873855565016738
Olympique Lyon,21.0,Sergi Darder,Central Midfield,Málaga CF,3,13.1,3.815031966241072,-9.284968033758927
FC Augsburg,19.0,Max Reinthaler,Centre-Back,Rydaholms GoIF,2,0.05,0.6016108132578534,0.5516108132578533
Deportivo Alavés,25.0,Rubén Sobrino,Centre-Forward,Man City,5,2.0,7.864830497736178,5.864830497736178
Delfino Pescara 1936,18.0,Gianluca Caprari,Second Striker,AS Roma,0,1.2,3.4154327716043844,2.2154327716043847
Southampton FC,25.0,Duje Caleta-Car,Centre-Back,Marseille,10,10.0,19.40627508183792,9.406275081837919
Hull City,28.0,Nikica Jelavic,Centre-Forward,Everton,1,7.8,9.592059246610368,1.7920592466103686
Feyenoord Rotterdam,24.0,Ridgeciano Haps,Left-Back,AZ Alkmaar,5,6.0,4.566263608513396,-1.4337363914866037
US Lecce,28.0,Biagio Meccariello,Centre-Back,Brescia,7,0.1,3.3044612821985075,3.2044612821985075
VfL Wolfsburg,25.0,Felix Klaus,Right Winger,Hannover 96,6,3.0,6.8256344602008285,3.8256344602008285
FC Schalke 04,26.0,Tobias Mohr,Left Winger,1.FC Heidenheim,10,1.1,6.563017799692147,5.463017799692146
Bayern Munich,27.0,Mats Hummels,Centre-Back,Bor. Dortmund,4,35.0,28.54393210833791,-6.456067891662091
Dijon FCO,22.0,Chang-hoon Kwon,Right Winger,Suwon Bluewings,4,1.5,2.439475588449958,0.9394755884499579
Atalanta BC,23.0,Bryan Cristante,Defensive Midfield,Benfica,6,9.5,9.292451460670229,-0.20754853932977113
Hannover 96,23.0,Miiko Albornoz,Left-Back,Malmö FF,2,1.5,0.551490728703234,-0.948509271296766
Bologna FC 1909,23.0,Simone Verdi,Attacking Midfield,AC Milan,4,6.4,5.401843708748955,-0.9981562912510453
Swansea City,24.0,Gylfi Sigurdsson,Attacking Midfield,Spurs,2,10.1,10.512835481636564,0.4128354816365647
Vitesse Arnhem,33.0,Remko Pasveer,Goalkeeper,PSV Eindhoven,5,0.45,1.16585984833221,0.7158598483322101
Atalanta BC,27.0,Michele Canini,Centre-Back,Genoa,0,1.0,2.903866245029208,1.9038662450292079
Atlético de Madrid,27.0,Alessio Cerci,Right Winger,Torino,2,14.0,12.32679305413862,-1.6732069458613807
Celta de Vigo,22.0,Mathias Jensen,Central Midfield,Nordsjaelland,6,5.0,3.2978080871635123,-1.7021919128364877
Ajax Amsterdam,25.0,Nicolás Tagliafico,Left-Back,Independiente,5,4.0,5.813283083499243,1.8132830834992433
FC Girondins Bordeaux,26.0,Stian Gregersen,Centre-Back,Molde,9,2.0,3.340486655412958,1.340486655412958
Brighton & Hove Albion,28.0,Ezequiel Schelotto,Right-Back,Sporting CP,5,3.0,7.21895011336675,4.21895011336675
Norwich City,26.0,Alexander Tettey,Defensive Midfield,Stade Rennais,0,1.5,6.489678786117445,4.989678786117445
SC Freiburg,20.0,Felix Klaus,Right Winger,Greuther Fürth,1,1.1,1.7007297295348125,0.6007297295348124
CSKA Moscow,19.0,Vitinho,Left Winger,Botafogo,1,9.5,2.2640508829982298,-7.23594911700177
Queens Park Rangers,28.0,Christopher Samba,Centre-Back,Anzhi,0,15.0,6.831688474894237,-8.168311525105764
Bayer 04 Leverkusen,25.0,Kerem Demirbay,Central Midfield,TSG Hoffenheim,7,32.0,17.047197965110627,-14.952802034889373
Atlético de Madrid,23.0,Gelson Martins,Right Winger,Sporting CP,6,22.0,16.06295264817963,-5.937047351820372
Spartak Moscow,29.0,Kim Källström,Central Midfield,Olympique Lyon,0,3.0,4.652999491069318,1.652999491069318
FC Girondins Bordeaux,33.0,Laurent Koscielny,Centre-Back,Arsenal,7,5.0,3.509731211579928,-1.4902687884200718
SC Heerenveen,23.0,Runar Espejord,Centre-Forward,Tromsø IL,7,0.5,3.6654498200114713,3.1654498200114713
Olympique Marseille,25.0,Romain Alessandrini,Right Winger,Stade Rennais,2,5.0,4.183693043833439,-0.816306956166561
AS Monaco,21.0,Samuel Grandsir,Right Winger,Troyes,6,3.0,12.599968463269576,9.599968463269576
Rubin Kazan,22.0,Vladislav Panteleev,Attacking Midfield,Spartak 2,6,0.34,5.930898747735401,5.590898747735401
SL Benfica,22.0,Pedro Rebocho,Left-Back,Moreirense,5,0.15,2.812552360087276,2.6625523600872762
CD Nacional,20.0,Ali Ghazal,Centre-Back,Wadi Degla U23,0,0.04,0.8284389238414025,0.7884389238414025
Liverpool FC,25.0,Simon Mignolet,Goalkeeper,Sunderland,1,10.6,12.091198261230629,1.491198261230629
Parma FC,22.0,Ishak Belfodil,Centre-Forward,Inter,2,5.75,5.032886297227539,-0.717113702772461
VfB Stuttgart,18.0,Carlos Gruezo,Defensive Midfield,Barcelona SC,1,1.0,4.777975885529503,3.7779758855295027
AS Roma,21.0,Ante Coric,Attacking Midfield,Dinamo Zagreb,6,6.0,10.223748554551577,4.223748554551577
VfL Wolfsburg,22.0,Yannick Gerhardt,Central Midfield,1. FC Köln,4,13.0,6.450344949260702,-6.549655050739298
Real Betis Balompié,25.0,Felipe Gutiérrez,Central Midfield,Twente FC,4,3.5,5.237263029484398,1.7372630294843976
FC Augsburg,21.0,Shawn Parker,Centre-Forward,1.FSV Mainz 05,2,1.6,2.2241604649094,0.6241604649093997
Stade Reims,24.0,Andreaw Gravillon,Centre-Back,Inter,10,3.5,6.640579265632106,3.1405792656321063
SL Benfica,21.0,Diego Lopes,Central Midfield,Rio Ave FC,3,0.1,3.174470958496565,3.074470958496565
Torino FC,18.0,Vitalie Damascan,Centre-Forward,FC Sheriff,5,1.5,4.265292489780888,2.7652924897808884
Chievo Verona,33.0,Antonio Floro Flores,Centre-Forward,Sassuolo,4,0.6,2.177021786311987,1.5770217863119869
SL Benfica,24.0,Gil Dias,Left Midfield,Monaco,9,1.5,7.377734294679976,5.877734294679976
Chelsea FC,28.0,Filipe Luís,Left-Back,Atlético Madrid,2,20.0,24.913664570140085,4.913664570140085
Spartak Moscow,22.0,Georgi Tigiev,Left-Back,Anzhi,5,1.0,4.066749246614584,3.0667492466145836
Olympique Lyon,21.0,Tanguy Ndombélé,Central Midfield,Amiens SC,6,8.0,8.04929313404576,0.04929313404575986
Crystal Palace,25.0,Alex McCarthy,Goalkeeper,QPR,3,4.9,4.352843226944345,-0.5471567730556552
FC Ingolstadt 04,26.0,Martin Hansen,Goalkeeper,ADO Den Haag,4,0.95,0.0878219806645245,-0.8621780193354754
Valencia CF,22.0,Manu Vallejo,Second Striker,Cádiz CF,7,5.5,10.781164546140502,5.281164546140502
Málaga CF,30.0,Marcos Angeleri,Centre-Back,Estudiantes,1,0.23,0.4830623541041278,0.2530623541041278
US Sassuolo,20.0,Leonardo Sernicola,Left-Back,Ternana,6,0.2,2.648776742405837,2.448776742405837
Villarreal CF,31.0,Kiko Femenía,Right-Back,Watford,10,0.98,2.8645712356931505,1.8845712356931505
Torino FC,21.0,Samuel Gustafson,Defensive Midfield,Häcken,4,0.6,2.8570692426937145,2.2570692426937145
RB Leipzig,24.0,Angeliño,Left-Back,Man City,9,18.0,12.546159244189496,-5.4538407558105035
FC Porto,23.0,Alex Telles,Left-Back,Galatasaray,4,7.35,2.7446265187014736,-4.6053734812985265
Benevento Calcio,27.0,Samuel Armenteros,Centre-Forward,Heracles Almelo,5,2.0,3.947752302437929,1.9477523024379289
Olympique Lyon,19.0,Jean-Philippe Mateta,Centre-Forward,LB Châteauroux,4,4.1,5.516619869302598,1.4166198693025986
FC Porto,22.0,Óliver Torres,Central Midfield,Atlético Madrid,5,20.0,6.226657191459285,-13.773342808540715
Zenit St. Petersburg,25.0,Douglas Santos,Left-Back,Hamburger SV,7,13.5,9.431567478425755,-4.068432521574245
Feyenoord Rotterdam,26.0,Lex Immers,Attacking Midfield,ADO Den Haag,0,0.8,2.21428305375806,1.4142830537580597
AS Roma,29.0,Steven Nzonzi,Defensive Midfield,Sevilla FC,6,26.65,10.928348456175828,-15.721651543824171
ACF Fiorentina,19.0,Nikola Milenković,Centre-Back,Partizan,5,5.5,5.008192789941667,-0.49180721005833306
Swansea City,21.0,Alejandro Pozuelo,Attacking Midfield,Real Betis,1,0.5,7.913965438533157,7.413965438533157
SSC Napoli,23.0,Franco Ferrari,Centre-Forward,Genoa,7,0.75,9.574568143015568,8.824568143015568
Inter Milan,23.0,Jeison Murillo,Centre-Back,Granada CF,3,8.0,3.786206672112657,-4.213793327887343
Real Madrid,28.0,Kiko Casilla,Goalkeeper,Espanyol,3,6.0,15.762342728796844,9.762342728796844
NEC Nijmegen,21.0,Joey Sleegers,Left Winger,Feyenoord,3,0.1,3.528573423885468,3.4285734238854677
Swansea City,19.0,Matt Grimes,Central Midfield,Exeter City,2,2.24,8.99119738743491,6.75119738743491
Getafe CF,27.0,Bruno González,Centre-Back,Real Betis,5,0.6,4.122072117431688,3.5220721174316876
SC Freiburg,22.0,Janik Haberer,Central Midfield,TSG Hoffenheim,4,2.0,1.983059954441952,-0.016940045558047956
FC Barcelona,16.0,Pedri,Central Midfield,UD Las Palmas,7,17.5,20.413768280073672,2.913768280073672
Crystal Palace,22.0,Jack Hunt,Right-Back,Huddersfield,1,2.35,5.145497639453338,2.795497639453338
Brentford FC,24.0,Yoane Wissa,Left Winger,FC Lorient,9,10.0,10.778570928310115,0.7785709283101152
SC Freiburg,30.0,Jérôme Gondorf,Central Midfield,Werder Bremen,6,1.3,0.8546359014666632,-0.4453640985333368
Cagliari Calcio,18.0,Caio Rangel,Right Winger,Flamengo,2,2.65,0.5954105491159595,-2.0545894508840403
Atlético de Madrid,24.0,Jonny Otto,Left-Back,Celta de Vigo,6,7.0,11.81637613361432,4.81637613361432
Manchester City,20.0,Máximo Perrone,Defensive Midfield,Vélez Sarsfield,10,11.0,19.30411996448402,8.30411996448402
Aston Villa,33.0,Tom Heaton,Goalkeeper,Burnley,7,8.8,6.514520955283807,-2.285479044716194
US Sassuolo,20.0,Luca Mazzitelli,Central Midfield,AS Roma,3,3.5,5.295871391241337,1.795871391241337
Inter Milan,30.0,Radja Nainggolan,Central Midfield,AS Roma,6,38.0,6.913675323747595,-31.086324676252403
Hellas Verona,24.0,Bruno Zuculini,Defensive Midfield,Man City,5,1.25,7.1288001366752844,5.8788001366752844
Juventus FC,26.0,Miralem Pjanic,Central Midfield,AS Roma,3,32.0,23.137732011107587,-8.862267988892413
Liverpool FC,24.0,Mario Balotelli,Centre-Forward,AC Milan,2,20.0,26.84746850461541,6.84746850461541
FC Barcelona,25.0,Aleix Vidal,Right-Back,Sevilla FC,3,17.0,27.730821947751146,10.730821947751146
Eintracht Frankfurt,19.0,Diant Ramaj,Goalkeeper,1.FC Heidenheim,9,0.1,3.013585956724504,2.913585956724504
Elche CF,23.0,Lautaro Blanco,Left-Back,Rosario Central,10,1.96,1.902036054778241,-0.05796394522175907
Feyenoord Rotterdam,25.0,Marko Vejinović,Central Midfield,Vitesse,3,3.5,3.1440081227634624,-0.3559918772365376
AC Milan,18.0,Matteo Pessina,Attacking Midfield,Monza,3,0.02,3.0672807344018054,3.0472807344018054
Angers SCO,24.0,Sada Thioub,Right Winger,Nîmes Olympique,7,3.5,4.085125341640401,0.585125341640401
Manchester United,30.0,Bastian Schweinsteiger,Central Midfield,Bayern Munich,3,9.0,22.899568764936184,13.899568764936184
Borussia Dortmund,21.0,Mahmoud Dahoud,Central Midfield,Bor. M'gladbach,5,12.0,16.147774824071828,4.147774824071828
AC Siena,21.0,Mattia Destro,Centre-Forward,Genoa,0,1.3,2.01145200712195,0.7114520071219499
Paris Saint-Germain,23.0,Abdou Diallo,Centre-Back,Bor. Dortmund,7,32.0,54.34015965299248,22.340159652992483
TSG 1899 Hoffenheim,18.0,Bruno Nazário,Attacking Midfield,Tombense,1,1.5,0.5758608899021769,-0.9241391100978231
SSC Napoli,25.0,Nikola Maksimovic,Centre-Back,Torino,5,21.0,10.639028906286196,-10.360971093713804
Athletic Bilbao,29.0,Ibai Gómez,Right Winger,Alavés,6,4.0,3.478496521276658,-0.5215034787233419
AC Milan,28.0,Giampaolo Pazzini,Centre-Forward,Inter,0,12.5,7.858841304284124,-4.641158695715876
Elche CF,23.0,Tete Morente,Left Winger,Málaga CF,8,0.5,2.9626410547410096,2.4626410547410096
CD Nacional,22.0,Djaniny,Centre-Forward,Benfica,1,1.2,2.0134400410238777,0.8134400410238778
US Sassuolo,20.0,Mert Müldür,Right-Back,Rapid Vienna,7,4.7,5.449489771350133,0.7494897713501327
Atlético de Madrid,28.0,Kieran Trippier,Right-Back,Spurs,7,22.0,35.00052606167711,13.000526061677107
Juventus FC,30.0,Hernanes,Attacking Midfield,Inter,3,13.0,17.513178230455328,4.513178230455328
FC Utrecht,24.0,Sander van de Streek,Attacking Midfield,SC Cambuur,5,0.6,2.27811097256187,1.67811097256187
AS Roma,23.0,Konstantinos Manolas,Centre-Back,Olympiacos,2,15.0,5.43721218028745,-9.56278781971255
Parma Calcio 1913,22.0,José Machín,Central Midfield,Pescara,7,2.8,3.641660589896755,0.8416605898967551
Terek Grozny,22.0,Facundo Píriz,Defensive Midfield,Nacional,0,2.8,3.1772124418891363,0.3772124418891365
VfL Wolfsburg,20.0,Kevin Pannewitz,Defensive Midfield,Hansa Rostock,0,0.3,2.736823873769166,2.4368238737691663
Stade Rennais FC,27.0,Ola Toivonen,Attacking Midfield,PSV Eindhoven,1,2.5,4.131636867101275,1.6316368671012746
Inter Milan,22.0,Geoffrey Kondogbia,Defensive Midfield,Monaco,3,36.0,6.695438524788123,-29.304561475211877
FC Toulouse,21.0,Thijs Dallinga,Centre-Forward,Excelsior,10,2.5,4.302015075579231,1.8020150755792308
Fulham FC,23.0,Aleksandar Mitrović,Centre-Forward,Newcastle,6,24.7,8.533622925888217,-16.166377074111782
SL Benfica,25.0,Nicolás Castillo,Centre-Forward,UNAM Pumas,6,7.87,3.9706407195041766,-3.8993592804958235
SL Benfica,22.0,Luis Fariña,Attacking Midfield,Racing Club,1,2.55,2.0344961769926924,-0.5155038230073075
Juventus FC,22.0,Nico Hidalgo,Right Winger,Recre Granada,2,1.95,10.67746881885997,8.72746881885997
Eintracht Frankfurt,19.0,Marijan Cavar,Central Midfield,Zrinjski Mostar,5,0.4,3.577358466403929,3.177358466403929
Spartak Moscow,27.0,José Manuel Jurado,Attacking Midfield,FC Schalke 04,1,3.0,5.216802700903161,2.216802700903161
Liverpool FC,24.0,Konstantinos Tsimikas,Left-Back,Olympiacos,8,13.0,18.06274229546609,5.062742295466091
Southampton FC,24.0,Vegard Forren,Centre-Back,Molde,0,3.5,6.146909469094139,2.6469094690941386
AZ Alkmaar,25.0,Robert Mühren,Centre-Forward,FC Volendam,2,0.3,2.552668162426332,2.2526681624263323
Valencia CF,22.0,Jonathan Viera,Attacking Midfield,UD Las Palmas,0,2.5,3.912932865744336,1.4129328657443359
ACF Fiorentina,26.0,Riccardo Saponara,Attacking Midfield,Empoli,6,9.0,5.608547390933167,-3.3914526090668327
Celta de Vigo,23.0,Álvaro Lemos,Right-Back,CD Lugo,4,0.2,3.7429888790733736,3.5429888790733735
Angers SCO,23.0,Paul Bernardoni,Goalkeeper,G. Bordeaux,8,7.5,3.598187877638362,-3.901812122361638
FC Augsburg,19.0,Kilian Jakob,Left-Back,1860 Munich,5,0.3,0.8330530675065742,0.5330530675065741
CSKA Moscow,21.0,Takuma Nishimura,Second Striker,Vegalta Sendai,6,1.0,5.055941928970934,4.055941928970934
Ural Yekaterinburg,26.0,Aleksey Kashtanov,Centre-Forward,Rodina Moscow,10,0.36,4.383513638625959,4.023513638625959
Manchester United,18.0,Luke Shaw,Left-Back,Southampton,2,37.5,16.805976737177456,-20.694023262822544
1. FC Köln,20.0,Jorge Meré,Centre-Back,Sporting Gijón,5,7.0,2.396341090117423,-4.6036589098825775
FK Krasnodar,29.0,Vladimir Iljin,Centre-Forward,Akhmat Grozny,9,3.0,2.4792514821278444,-0.5207485178721556
Borussia Mönchengladbach,22.0,Hannes Wolf,Attacking Midfield,RB Leipzig,9,9.5,8.15386269410656,-1.3461373058934392
FK Orenburg,31.0,Andrey Klimovich,Goalkeeper,Soligorsk,7,0.28,-0.2244682184644451,-0.5044682184644451
Krylya Sovetov Samara,18.0,Aleksandr Kovalenko,Attacking Midfield,Chertanovo,9,0.017,2.2732163991697774,2.2562163991697775
SC Freiburg,22.0,Luca Waldschmidt,Second Striker,Hamburger SV,6,5.0,3.4324414791087268,-1.5675585208912732
Sporting CP,27.0,Héctor Bellerín,Right-Back,Barcelona,10,1.0,6.65376100128865,5.65376100128865
SSC Napoli,28.0,Goran Pandev,Second Striker,Inter,0,7.5,7.01973033715784,-0.48026966284215966
US Palermo,26.0,Giancarlo González,Centre-Back,Columbus Crew,2,3.8,1.8341816706976215,-1.9658183293023783
Tottenham Hotspur,22.0,Steven Bergwijn,Left Winger,PSV Eindhoven,7,30.0,37.59134150290984,7.591341502909842
Vitesse Arnhem,19.0,Milot Rashica,Right Winger,KF Vushtrria,3,0.3,0.8586464379602173,0.5586464379602174
Parma FC,25.0,Andrea Brighenti,Centre-Forward,Renate,1,0.077,2.5206773658399224,2.4436773658399225
Wolverhampton Wanderers,20.0,Yerson Mosquera,Centre-Back,Atl. Nacional,9,5.2,12.763057628771694,7.563057628771694
Olympique Marseille,29.0,Luiz Gustavo,Defensive Midfield,VfL Wolfsburg,5,10.0,7.526226192753269,-2.4737738072467312
Tottenham Hotspur,19.0,Destiny Udogie,Left-Back,Udinese Calcio,10,18.0,14.132544345382652,-3.8674556546173484
VfL Wolfsburg,18.0,Aster Vranckx,Central Midfield,KV Mechelen,9,8.0,5.17344454792956,-2.8265554520704397
Ural Yekaterinburg,23.0,Ramazan Gadzhimuradov,Right Winger,SKA Khabarovsk,8,0.16,3.5489833372206,3.3889833372206
